meetingDate,meetingId,trackName,raceTime,raceDate,raceId,raceTitle,raceNumber,raceType,raceHandicap,raceClass,raceDistance,racePrizes,raceGoing,raceForecast,raceTricast,trapNumber,trapHandicap,dogId,dogName,dogSire,dogDam,dogBorn,dogColour,dogSex,dogSeason,trainerName,ownerName,SP,resultPosition,resultMarketPos,resultMarketCnt,resultPriceNumerator,resultPriceDenominator,resultBtnDistance,resultSectionalTime,resultComment,resultRunTime,resultDogWeight,resultAdjustedTime
19/05/2024,410859,Valley,11:31:00,19/05/2024,1038542,VALLEY OPEN STANDARD,2,Flat,False,OR,460.0,1st £275 | Others £60 Race Total £575,0,(1-2) £12.59,(1-2-6) £23.70,5,,630302,Caseys Barbra,Superior Panama,Settle Now Petal,Sep-2021,dkbd,b,Unknown,S Atkinson,Mr D J Atkinson,10/1,4,6,1,10,1,3/4,05.69,"FcdTCkRunUp,Crd1&3",29.58,26.8,29.58
19/05/2024,410859,Valley,11:31:00,19/05/2024,1038542,VALLEY OPEN STANDARD,2,Flat,False,OR,460.0,1st £275 | Others £60 Race Total £575,0,(1-2) £12.59,(1-2-6) £23.70,3,,606504,Caseys Tommy,Droopys Sydney,Emmas Dream,Oct-2020,bd,d,,S Atkinson,"Mr D J Atkinson,mrs S Atkinson",5/1,5,3,2,5,1,4,05.63,"CrdRunUp,BBmp1,Middle",29.90,33.0,29.90
19/05/2024,410859,Valley,11:31:00,19/05/2024,1038542,VALLEY OPEN STANDARD,2,Flat,False,OR,460.0,1st £275 | Others £60 Race Total £575,0,(1-2) £12.59,(1-2-6) £23.70,4,,636382,Lightfoot Mumba,Clona Blaze,Droopys Knox,Jun-2022,bk,b,08.Jy.24,S A Howard,Mr C W Mortimer,5/1,6,3,2,5,1,3 1/2,05.74,"FcdTCkRunUp&3,BBmp1",30.18,30.0,30.18
19/05/2024,410859,Valley,11:49:00,19/05/2024,1038543,VALLEY MAIDEN SPRINT,3,Flat,False,OR,260.0,1st £250 | Others £60 Race Total £550,0,(2-5) £13.59,(2-5-3) £58.91,2,,627794,Thatwilldoso,Droopys Noah,Ballydurn Sophie,Sep-2021,bk,d,,L Williams,Mrs J Barclay,5/1,1,3,2,5,1,,,"Crd1,Bmp&Led2",16.71,29.8,16.71
19/05/2024,410859,Valley,11:49:00,19/05/2024,1038543,VALLEY MAIDEN SPRINT,3,Flat,False,OR,260.0,1st £250 | Others £60 Race Total £550,0,(2-5) £13.59,(2-5-3) £58.91,5,,633443,Cal,Lenson Bocko,Freddies Girl,Apr-2022,bk,d,,M J May,Mr M J May,4/7F,2,1,1,4,7,HD,,Crd&Led1-BBmp2,16.73,36.4,16.73
19/05/2024,410859,Valley,11:49:00,19/05/2024,1038543,VALLEY MAIDEN SPRINT,3,Flat,False,OR,260.0,1st £250 | Others £60 Race Total £550,0,(2-5) £13.59,(2-5-3) £58.91,3,,631316,Caseys Molly,Jaytee Yankee,Hellograciebabe,Feb-2022,bk,b,,S Atkinson,"Mr D J Atkinson,mrs S Atkinson",12/1,3,5,1,12,1,3 3/4,,"Led-Crd1,BBmp2",17.03,25.0,17.03
19/05/2024,410859,Valley,11:49:00,19/05/2024,1038543,VALLEY MAIDEN SPRINT,3,Flat,False,OR,260.0,1st £250 | Others £60 Race Total £550,0,(2-5) £13.59,(2-5-3) £58.91,1,,632728,Heathmill Barron,Droopys Sydney,Droopys Ena,Mar-2022,bkw,d,,D Calvert,Mr C P Collins,5/1,4,3,2,5,1,HD,,"Crd1,BBmp2,Rls",17.05,32.6,17.05
19/05/2024,410859,Valley,11:49:00,19/05/2024,1038543,VALLEY MAIDEN SPRINT,3,Flat,False,OR,260.0,1st £250 | Others £60 Race Total £550,0,(2-5) £13.59,(2-5-3) £58.91,4,,630871,Hooky Street,Burgess Bucks,Mary Goodnight,Jul-2021,bk,d,,S Atkinson,Mr D J Atkinson,10/3,5,2,1,10,3,HD,,"VSAw,Crd1,FcdTCk2",17.07,34.0,17.07
19/05/2024,410859,Valley,11:49:00,19/05/2024,1038543,VALLEY MAIDEN SPRINT,3,Flat,False,OR,260.0,1st £250 | Others £60 Race Total £550,0,(2-5) £13.59,(2-5-3) £58.91,6,,635483,Refresher,Blame The Game,Buckos Ava,Jan-2022,bk,b,Unknown,C Darch,Mr C Darch,14/1,6,6,1,14,1,1 1/4,,"SAw,FcdTCkRunIn,Wide",17.17,29.8,17.17
19/05/2024,410859,Valley,12:08:00,19/05/2024,1038544,VALLEY MAIDEN OPEN,4,Flat,False,OR,460.0,1st £275 | Others £60 Race Total £575,0,(2-6) £23.90,(2-6-3) £55.50,2,,635668,Tickity Betty,Ballymac Bolger,Seaglass Shadow,Apr-2021,be,b,Unknown,S Atkinson,Mr S M Longdon,9/2,1,4,1,9,2,,05.55,"VQAw,ALd,Rls",29.17,29.4,29.17
19/05/2024,410859,Valley,12:08:00,19/05/2024,1038544,VALLEY MAIDEN OPEN,4,Flat,False,OR,460.0,1st £275 | Others £60 Race Total £575,0,(2-6) £23.90,(2-6-3) £55.50,6,,639930,Zarina,Deerjet Sydney,Droopys Fane,May-2022,f,b,Unknown,M J May,Mr M J May,9/4,2,2,2,9,4,3,05.66,"BmpRunUp&1,ChlFr3-Wide4",29.41,28.0,29.41
19/05/2024,410859,Valley,12:08:00,19/05/2024,1038544,VALLEY MAIDEN OPEN,4,Flat,False,OR,460.0,1st £275 | Others £60 Race Total £575,0,(2-6) £23.90,(2-6-3) £55.50,3,,599858,Heathmill Star,Droopys Buick,Emers Cookie,Oct-2020,bk,d,,P Meek,Reliable Lads,9/4,3,2,2,9,4,2,05.77,"Bmp1,Crd3&4",29.57,36.6,29.57
19/05/2024,410859,Valley,12:08:00,19/05/2024,1038544,VALLEY MAIDEN OPEN,4,Flat,False,OR,460.0,1st £275 | Others £60 Race Total £575,0,(2-6) £23.90,(2-6-3) £55.50,1,,631480,Somebody Stop Me,Pestana,Suirview Kea,Nov-2021,bkw,d,,S Atkinson,Mr W E Link,12/1,4,6,1,12,1,1/2,05.71,"Bmp1,Rls",29.61,32.2,29.61
19/05/2024,410859,Valley,12:08:00,19/05/2024,1038544,VALLEY MAIDEN OPEN,4,Flat,False,OR,460.0,1st £275 | Others £60 Race Total £575,0,(2-6) £23.90,(2-6-3) £55.50,5,,630303,Kansas City Life,Superior Panama,Settle Now Petal,Sep-2021,bk,b,Suppressed,L Williams,Mrs J Barclay,6/1,5,5,1,6,1,1 1/2,05.72,"BmpRunUp&1,Crd4&RunIn",29.73,29.6,29.73
19/05/2024,410859,Valley,12:08:00,19/05/2024,1038544,VALLEY MAIDEN OPEN,4,Flat,False,OR,460.0,1st £275 | Others £60 Race Total £575,0,(2-6) £23.90,(2-6-3) £55.50,4,,614883,Starson Rebel,Pat C Sabbath,Be Slow Teresa,Mar-2021,f,d,,M A Thomas,The Thomas Clan,2/1F,6,1,1,2,1,1 3/4,05.80,"VSAw,Crd1&3&RunIn",29.87,30.6,29.87
19/05/2024,410859,Valley,12:26:00,19/05/2024,1038545,VALLEY MAIDEN OPEN,5,Flat,False,OR,460.0,1st £275 | Others £60 Race Total £575,0,(5-6) £26.45,(5-6-2) £40.73,5,,626925,Caseys Linda,Jaytee Taylor,Glenbrentonolive,Sep-2021,bk,b,FalseHt 26.Mr.24,S Atkinson,Mr D J Atkinson,6/1,1,3,2,6,1,,05.70,"Crd2,LedNrLn",29.30,25.8,29.30
19/05/2024,410859,Valley,12:26:00,19/05/2024,1038545,VALLEY MAIDEN OPEN,5,Flat,False,OR,460.0,1st £275 | Others £60 Race Total £575,0,(5-6) £26.45,(5-6-2) £40.73,6,,621247,Scarsdale Bella,Droopys Sydney,Blakes Danneel,May-2021,bk,b,Unknown,P Meek,Mr J Clorley,7/4,2,2,1,7,4,1 1/4,05.59,"LedRunUp-NrLn,Wide",29.40,29.2,29.40
19/05/2024,410859,Valley,12:26:00,19/05/2024,1038545,VALLEY MAIDEN OPEN,5,Flat,False,OR,460.0,1st £275 | Others £60 Race Total £575,0,(5-6) £26.45,(5-6-2) £40.73,2,,628680,Cut Me Loose,Broadstrand Bono,Velvet Holly,Oct-2021,bk,d,,P Meek,Nothing Ventured Syndicate,1/1F,3,1,1,1,1,1/2,05.80,"BmpRunUp&1,Rls",29.44,35.8,29.44
19/05/2024,410859,Valley,12:26:00,19/05/2024,1038545,VALLEY MAIDEN OPEN,5,Flat,False,OR,460.0,1st £275 | Others £60 Race Total £575,0,(5-6) £26.45,(5-6-2) £40.73,1,,637633,Ballintee Til,Pestana,Ballintee Flare,Apr-2022,be,b,Unknown,M J Mayo,Mrs J Barclay,6/1,4,3,2,6,1,2,05.67,"QAw,Crd2,RlsTMid",29.60,23.2,29.60
19/05/2024,410859,Valley,12:26:00,19/05/2024,1038545,VALLEY MAIDEN OPEN,5,Flat,False,OR,460.0,1st £275 | Others £60 Race Total £575,0,(5-6) £26.45,(5-6-2) £40.73,3,,622745,Coologue Fred,Droopys Noah,Coologue Heart,Jul-2021,bk,d,,S Atkinson,"Mr D J Atkinson,mrs S Atkinson",10/1,5,5,2,10,1,3,05.78,"BmpRunUp,BBmp1,Crd3",29.84,30.0,29.84
19/05/2024,410859,Valley,12:26:00,19/05/2024,1038545,VALLEY MAIDEN OPEN,5,Flat,False,OR,460.0,1st £275 | Others £60 Race Total £575,0,(5-6) £26.45,(5-6-2) £40.73,4,,552224,Gymstar Power,Paradise Madison,Shady Kim,Apr-2019,bk,d,,S Atkinson,Mr R A Colwell,10/1,6,5,2,10,1,4,05.76,"BBmp1,Crd3",30.16,33.8,30.16
19/05/2024,410859,Valley,12:46:00,19/05/2024,1038546,VALLEY MAIDEN SPRINT,6,Flat,False,OR,260.0,1st £250 | Others £60 Race Total £550,0,(5-2) £32.03,(5-2-4) £46.04,5,,638274,Cloakroom,Dorotas Wildcat,Trumpers Pebbles,Aug-2022,bk,d,,R Williams,Mr R Williams,4/1,1,2,1,4,1,,,"QAw,Led1,Middle",16.34,27.8,16.34
19/05/2024,410859,Valley,12:46:00,19/05/2024,1038546,VALLEY MAIDEN SPRINT,6,Flat,False,OR,260.0,1st £250 | Others £60 Race Total £550,0,(5-2) £32.03,(5-2-4) £46.04,2,,625079,Tobys Turbo,Roxholme Nidge,Ella Shazza,Aug-2021,wbk,d,,L Williams,Mr C Bryce,9/2,2,3,1,9,2,2 1/4,,"LedRunUp-Bmp1,Rls",16.52,31.6,16.52
19/05/2024,410859,Valley,12:46:00,19/05/2024,1038546,VALLEY MAIDEN SPRINT,6,Flat,False,OR,260.0,1st £250 | Others £60 Race Total £550,0,(5-2) £32.03,(5-2-4) £46.04,4,,638205,Scarsdale Pronto,Pestana,Marlfield Taylor,Aug-2022,bd,d,,P Meek,Mr J Clorley,4/7F,3,1,1,4,7,1,,"EP,BBmp1,Crd2",16.60,31.2,16.60
19/05/2024,410859,Valley,12:46:00,19/05/2024,1038546,VALLEY MAIDEN SPRINT,6,Flat,False,OR,260.0,1st £250 | Others £60 Race Total £550,0,(5-2) £32.03,(5-2-4) £46.04,3,,628928,Caseys Duffy,Broadstrand Bono,Lightfoot Comet,Aug-2021,bk,d,,S Atkinson,Mr D J Atkinson,5/1,4,4,1,5,1,2 1/4,,FcdTCk2,16.78,30.6,16.78
19/05/2024,410859,Valley,12:46:00,19/05/2024,1038546,VALLEY MAIDEN SPRINT,6,Flat,False,OR,260.0,1st £250 | Others £60 Race Total £550,0,(5-2) £32.03,(5-2-4) £46.04,1,,638602,Caseys Mickel,Grangeview Ten,Moon Dolly,May-2022,f,d,,S Atkinson,Mrs S Atkinson,25/1,5,6,1,25,1,6 1/4,,"SAw,BBmp1",17.28,32.6,17.28
19/05/2024,410859,Valley,12:46:00,19/05/2024,1038546,VALLEY MAIDEN SPRINT,6,Flat,False,OR,260.0,1st £250 | Others £60 Race Total £550,0,(5-2) £32.03,(5-2-4) £46.04,6,,642373,Honeygar Joey,Broadstrand Bono,Frost Nixon,Jul-2021,bk,d,,L Williams,Mrs J Barclay,7/1,6,5,1,7,1,6 3/4,,FcdTCk&BBmp1,17.82,28.4,17.82
19/05/2024,410859,Valley,13:04:00,19/05/2024,1038547,VALLEY OPEN STANDARD,7,Flat,False,OR,460.0,1st £275 | Others £60 Race Total £575,0,(4-6) £11.81,(4-6-1) £34.33,4,,604582,Waste House Oz,Droopys Sydney,Coolavanny Ester,May-2020,wbk,d,,K S Harrison,Mr D I Cartwright,6/4JF,1,1,2,6,4,,05.61,"EP,Bmp&Led1,Middle",29.20,35.2,29.20
19/05/2024,410859,Valley,13:04:00,19/05/2024,1038547,VALLEY OPEN STANDARD,7,Flat,False,OR,460.0,1st £275 | Others £60 Race Total £575,0,(4-6) £11.81,(4-6-1) £34.33,6,,613406,Crackaway Mattie,Pestana,Millbank Selina,Mar-2021,bd,d,,K S Harrison,Mr K Wright,5/1,2,4,1,5,1,HD,05.61,"QAw,BBmpRunIn,RanOn",29.22,33.2,29.22
19/05/2024,410859,Valley,13:04:00,19/05/2024,1038547,VALLEY OPEN STANDARD,7,Flat,False,OR,460.0,1st £275 | Others £60 Race Total £575,0,(4-6) £11.81,(4-6-1) £34.33,1,,625685,Caseys Lee Elena,Broadstrand Bono,Galley Gem,Sep-2021,bk,d,,S Atkinson,"Mr D J Atkinson,mrs K L Fennessy",4/1,3,3,1,4,1,1 1/2,05.71,"Bmp1,Crd2&4,BBmpRunIn",29.34,29.4,29.34
19/05/2024,410859,Valley,13:04:00,19/05/2024,1038547,VALLEY OPEN STANDARD,7,Flat,False,OR,460.0,1st £275 | Others £60 Race Total £575,0,(4-6) £11.81,(4-6-1) £34.33,2,,631766,Tickity Tilly,Malachi,Moanteen Golden,Mar-2021,bk,b,21.Mr.24,S Atkinson,Mr S M Longdon,12/1,4,6,1,12,1,3 1/2,05.64,"FcdTCk&BBmp1,Crd2,Rls",29.62,27.4,29.62
19/05/2024,410859,Valley,13:04:00,19/05/2024,1038547,VALLEY OPEN STANDARD,7,Flat,False,OR,460.0,1st £275 | Others £60 Race Total £575,0,(4-6) £11.81,(4-6-1) £34.33,3,,625803,Springside Spice,Droopys Sydney,Cunnigar Spice,Oct-2021,bk,b,05.Ap.24,S Atkinson,Mrs S Atkinson,10/1,5,5,1,10,1,3 3/4,05.69,BBmp1,29.92,25.4,29.92
19/05/2024,410859,Valley,13:04:00,19/05/2024,1038547,VALLEY OPEN STANDARD,7,Flat,False,OR,460.0,1st £275 | Others £60 Race Total £575,0,(4-6) £11.81,(4-6-1) £34.33,5,,641059,Santas Ranger,Burgess Bucks,Santas Raven,Aug-2022,bk,d,,D S Davy,Mr S M Stripp,6/4JF,6,1,2,6,4,11,05.75,"SAw,FcdTCk&StbB1",30.80,31.0,30.80
19/05/2024,410859,Valley,13:22:00,19/05/2024,1038548,VALLEY MAIDEN OPEN,8,Flat,False,OR,460.0,1st £275 | Others £60 Race Total £575,0,(6-5) £9.72,(6-5-3) £22.14,6,,638251,Final Maree,Ballymac Bolger,Final Foxy,Jun-2022,be,b,Unknown,P Meek,Always Dreaming Syndicate,5/2,1,2,1,5,2,,05.90,"CrdRunUp,LdRunIn,MidTWide",29.52,28.6,29.52
19/05/2024,410859,Valley,13:22:00,19/05/2024,1038548,VALLEY MAIDEN OPEN,8,Flat,False,OR,460.0,1st £275 | Others £60 Race Total £575,0,(6-5) £9.72,(6-5-3) £22.14,5,,634171,Knock Voodoo,Dorotas Wildcat,Moment in Life,Jan-2022,bd,b,Suppressed,K S Harrison,"Mr P W Buet,mr R Coppin",2/1F,2,1,1,2,1,3/4,05.78,"CrdRunUp,Crd&Led3-RunIn",29.58,29.0,29.58
19/05/2024,410859,Valley,13:22:00,19/05/2024,1038548,VALLEY MAIDEN OPEN,8,Flat,False,OR,460.0,1st £275 | Others £60 Race Total £575,0,(6-5) £9.72,(6-5-3) £22.14,3,,626602,Caseys Babs,Jaytee Taylor,Glenbrentonolive,Sep-2021,wbk,d,,S Atkinson,"Mr D J Atkinson,mrs S Atkinson",11/4,3,3,1,11,4,1/2,05.76,Led-Bmp3,29.62,26.8,29.62
19/05/2024,410859,Valley,13:22:00,19/05/2024,1038548,VALLEY MAIDEN OPEN,8,Flat,False,OR,460.0,1st £275 | Others £60 Race Total £575,0,(6-5) £9.72,(6-5-3) £22.14,4,,554342,Caseys Diva,Droopys Sydney,Leezie Dunbar,Aug-2019,bk,b,31.My.22,S Atkinson,"Mr D J Atkinson,mrs S Atkinson",14/1,4,6,1,14,1,2 3/4,05.80,CrdRunUp&1&2,29.84,29.8,29.84
19/05/2024,410859,Valley,13:22:00,19/05/2024,1038548,VALLEY MAIDEN OPEN,8,Flat,False,OR,460.0,1st £275 | Others £60 Race Total £575,0,(6-5) £9.72,(6-5-3) £22.14,1,,587316,Lynseys Elsie,Skywalker Puma,Orange Maeve,Apr-2020,bk,b,07.Sp.23,S Atkinson,Mr D J Atkinson,3/1,5,4,1,3,1,1 3/4,05.94,"FcdTCk1,RlsTMid",29.98,25.4,29.98
19/05/2024,410859,Valley,13:22:00,19/05/2024,1038548,VALLEY MAIDEN OPEN,8,Flat,False,OR,460.0,1st £275 | Others £60 Race Total £575,0,(6-5) £9.72,(6-5-3) £22.14,2,,631282,Caseys Shan Shan,Good News,Darragh Pet,Sep-2021,bk,d,,S Atkinson,Mrs S Atkinson,6/1,6,5,1,6,1,3,05.97,"VSAw,Crd1,FcdTCk&Bmp2",30.22,32.4,30.22
19/05/2024,410859,Valley,13:42:00,19/05/2024,1038549,VALLEY OPEN SPRINT,9,Flat,False,OR,260.0,1st £250 | Others £60 Race Total £490,0,(5-3) £2.47,(5-3-1) £0.00,6,,623755,Business Analyst,Dorotas Woo Hoo,Droopys Pen,Jun-2021,bd,d,,D S Davy,Mr S A Hutchinson,,,,,,,,,,,,
19/05/2024,410859,Valley,13:42:00,19/05/2024,1038549,VALLEY OPEN SPRINT,9,Flat,False,OR,260.0,1st £250 | Others £60 Race Total £490,0,(5-3) £2.47,(5-3-1) £0.00,5,,624567,Different Speed,Pestana,Fast Dolly,Oct-2021,bew,d,,K S Harrison,Mr D I Cartwright,1/7F,1,1,1,1,7,,,"Led1,Wide",16.11,33.8,16.11
19/05/2024,410859,Valley,13:42:00,19/05/2024,1038549,VALLEY OPEN SPRINT,9,Flat,False,OR,260.0,1st £250 | Others £60 Race Total £490,0,(5-3) £2.47,(5-3-1) £0.00,3,,624182,Caseys Ferret,Sparta Maestro,Muchas Gracias,Jul-2021,bk,b,Unknown,S Atkinson,Mrs S Atkinson,5/1,2,2,1,5,1,10,,"Led-Crd1,Wide 1/2,Bmp2,Mid",16.91,29.0,16.91
19/05/2024,410859,Valley,13:42:00,19/05/2024,1038549,VALLEY OPEN SPRINT,9,Flat,False,OR,260.0,1st £250 | Others £60 Race Total £490,0,(5-3) £2.47,(5-3-1) £0.00,1,,632133,Glory Bono,Broadstrand Bono,Glory Kitty,Jul-2021,bk,d,,S Atkinson,"Mr D J Atkinson,mrs S Atkinson",20/1,3,5,1,20,1,HD,,"FcdTCk&Bmp1,Bmp2,Rls",16.93,31.2,16.93
19/05/2024,410859,Valley,13:42:00,19/05/2024,1038549,VALLEY OPEN SPRINT,9,Flat,False,OR,260.0,1st £250 | Others £60 Race Total £490,0,(5-3) £2.47,(5-3-1) £0.00,4,,605782,Tintown Tiger,Laughil Blake,Proud Prize,Aug-2020,bk,b,Unknown,D S Davy,Miss D S Davy,7/1,4,3,1,7,1,4 1/4,,"BBmp1&2,Middle",17.27,29.2,17.27
19/05/2024,410859,Valley,13:42:00,19/05/2024,1038549,VALLEY OPEN SPRINT,9,Flat,False,OR,260.0,1st £250 | Others £60 Race Total £490,0,(5-3) £2.47,(5-3-1) £0.00,2,,624617,Blame Me Not,Pestana,Cashen Flo,Sep-2021,bk,d,,K S Harrison,Mrs C J Butler,12/1,5,4,1,12,1,1 3/4,,BBmp1&2,17.41,34.0,17.41
19/05/2024,410859,Valley,14:02:00,19/05/2024,1038550,VALLEY OPEN STAYERS,10,Flat,False,OR,645.0,1st £300 | Others £60 Race Total £540,0,(1-2) £19.21,(1-2-3) £0.00,6,,,,,,,,,,,,,,,,,,,,,,,
19/05/2024,410859,Valley,14:02:00,19/05/2024,1038550,VALLEY OPEN STAYERS,10,Flat,False,OR,645.0,1st £300 | Others £60 Race Total £540,0,(1-2) £19.21,(1-2-3) £0.00,1,,632127,Chocolatito,Ballymac Bolger,Julies Paradise,Nov-2021,bk,d,,R Short,Mr S A Hutchinson,3/1,1,2,1,3,1,,16.50,"Crd1,Chl2ToCrd&Ld5",41.34,32.0,41.34
19/05/2024,410859,Valley,14:02:00,19/05/2024,1038550,VALLEY OPEN STAYERS,10,Flat,False,OR,645.0,1st £300 | Others £60 Race Total £540,0,(1-2) £19.21,(1-2-3) £0.00,2,,637934,Evies Choice,Droopys Sydney,Another Blonde,Jul-2022,wbd,b,,A N J Morgan,Mr A N J Morgan,5/1,2,3,1,5,1,1 1/2,16.47,"Led-Crd5,Crd1",41.46,27.6,41.46
19/05/2024,410859,Valley,14:02:00,19/05/2024,1038550,VALLEY OPEN STAYERS,10,Flat,False,OR,645.0,1st £300 | Others £60 Race Total £540,0,(1-2) £19.21,(1-2-3) £0.00,3,,634688,Puckane Ceol,Pestana,Aayamza Breeze,May-2022,bk,b,,A N J Morgan,Mr A N J Morgan,25/1,3,5,1,25,1,2 1/4,16.74,"VSAw,RanOn,Middle",41.64,23.8,41.64
19/05/2024,410859,Valley,14:02:00,19/05/2024,1038550,VALLEY OPEN STAYERS,10,Flat,False,OR,645.0,1st £300 | Others £60 Race Total £540,0,(1-2) £19.21,(1-2-3) £0.00,4,,631765,Tickity Hazel,Malachi,Moanteen Golden,Mar-2021,bk,b,15.Jy.24,S Atkinson,Mr S M Longdon,6/1,4,4,1,6,1,6 1/2,17.32,"BBmp1,Middle",42.16,27.0,42.16
19/05/2024,410859,Valley,14:02:00,19/05/2024,1038550,VALLEY OPEN STAYERS,10,Flat,False,OR,645.0,1st £300 | Others £60 Race Total £540,0,(1-2) £19.21,(1-2-3) £0.00,5,,633418,Nushkas Witch,Magical Bale,Killeen Princess,Jan-2022,bk,b,23.De.23,S A Howard,Mr K Phillips,4/9F,5,1,1,4,9,2,16.91,"BBmp1,Middle",42.32,29.4,42.32
19/05/2024,410859,Valley,14:22:00,19/05/2024,1038551,Greyhounds Make Great Pets,11,Flat,False,A2,460.0,1st £120 | Others £50 Race Total £370,0,(4-6) £16.11,(4-6-5) £63.74,4,,638929,Swift Experiment,Malachi,Swift Patrol,Jul-2022,be,d,,L Williams,Mr W D Braithwaite,4/5F,1,1,1,4,5,,05.70,"ALd,Middle",29.10,30.2,29.10
19/05/2024,410859,Valley,14:22:00,19/05/2024,1038551,Greyhounds Make Great Pets,11,Flat,False,A2,460.0,1st £120 | Others £50 Race Total £370,0,(4-6) £16.11,(4-6-5) £63.74,6,,641359,Granda Rodge,Ballymac Anton,Mikeys Gift,Aug-2022,f,b,Unknown,L Williams,Mrs J Barclay,12/1,2,5,2,12,1,6 1/2,05.71,"QAw,Bmp1",29.62,24.6,29.62
19/05/2024,410859,Valley,14:22:00,19/05/2024,1038551,Greyhounds Make Great Pets,11,Flat,False,A2,460.0,1st £120 | Others £50 Race Total £370,0,(4-6) £16.11,(4-6-5) £63.74,5,,641347,Shes A Dreamer,Kyle Mozart,Lemon Zara,Feb-2022,bk,b,Unknown,L Williams,Mrs J Barclay,8/1,3,4,1,8,1,HD,05.78,"SAw,Bmp1,2ndFr2ToNrLn",29.64,32.0,29.64
19/05/2024,410859,Valley,14:22:00,19/05/2024,1038551,Greyhounds Make Great Pets,11,Flat,False,A2,460.0,1st £120 | Others £50 Race Total £370,0,(4-6) £16.11,(4-6-5) £63.74,2,,636276,Affleck Airborne,Ballymac Bolger,Affleck Macy,Aug-2022,bk,b,Unknown,L Williams,Mr M D Tams,5/1,4,3,1,5,1,3/4,05.86,"SAw,Crd 3/4",29.70,25.0,29.70
19/05/2024,410859,Valley,14:22:00,19/05/2024,1038551,Greyhounds Make Great Pets,11,Flat,False,A2,460.0,1st £120 | Others £50 Race Total £370,0,(4-6) £16.11,(4-6-5) £63.74,3,,638288,Miss Eske,Ballymac Eske,Scallywag,Jun-2022,bk,b,Unknown,L Williams,Mrs J Barclay,15/8,5,2,1,15,8,2 1/4,05.78,"EP,Bmp1,Crd 3/4",29.88,27.4,29.88
19/05/2024,410859,Valley,14:22:00,19/05/2024,1038551,Greyhounds Make Great Pets,11,Flat,False,A2,460.0,1st £120 | Others £50 Race Total £370,0,(4-6) £16.11,(4-6-5) £63.74,1,,609649,Southfield Finch,Droopys Sydney,Southfield Bea,Jan-2021,bk,b,Unknown,L Williams,Mr M J Gilbert,12/1,6,5,2,12,1,2 3/4,05.90,"StbStart,Bmp1,Rls",30.10,27.6,30.10
19/05/2024,410859,Valley,14:42:00,19/05/2024,1038552,Watch live every day at www.sisracing.tv,12,Flat,False,A4,460.0,1st £110 | Others £50 Race Total £360,0,(6-3) £5.88,(6-3-1) £17.52,6,,621637,Runaway May,Ballymac Best,Ive Everything,Jun-2021,bk,b,Suppressed,L Williams,Mrs J Barclay,8/11F,1,1,1,8,11,,05.82,"Led1,Crd3&4,Wide",30.41,27.4,30.41
19/05/2024,410859,Valley,14:42:00,19/05/2024,1038552,Watch live every day at www.sisracing.tv,12,Flat,False,A4,460.0,1st £110 | Others £50 Race Total £360,0,(6-3) £5.88,(6-3-1) £17.52,3,,642827,Bale Out Lucy,Magical Bale,Blackbell Lucy,Sep-2022,bk,b,Unknown,L Williams,Mrs J Barclay,4/1,2,3,1,4,1,SH,05.88,"ChlFr 1/2,Crd1&3&4",30.42,26.6,30.42
19/05/2024,410859,Valley,14:42:00,19/05/2024,1038552,Watch live every day at www.sisracing.tv,12,Flat,False,A4,460.0,1st £110 | Others £50 Race Total £360,0,(6-3) £5.88,(6-3-1) £17.52,1,,633654,Sheadogue Babs,Jaytee Jet,Sheadogue Washer,Mar-2022,bk,b,Unknown,L Williams,Mrs J Barclay,6/1,3,4,1,6,1,2 1/2,06.07,"VSAw,Crd3,RanOn",30.60,27.8,30.60
19/05/2024,410859,Valley,14:42:00,19/05/2024,1038552,Watch live every day at www.sisracing.tv,12,Flat,False,A4,460.0,1st £110 | Others £50 Race Total £360,0,(6-3) £5.88,(6-3-1) £17.52,5,,641343,Battle Taylor,Newinn Taylor,Clougheast Lass,Aug-2022,bk,b,Unknown,L Williams,Mrs J Barclay,8/1,4,5,1,8,1,2 1/2,05.86,"Bmp1,Crd3",30.80,23.8,30.80
19/05/2024,410859,Valley,14:42:00,19/05/2024,1038552,Watch live every day at www.sisracing.tv,12,Flat,False,A4,460.0,1st £110 | Others £50 Race Total £360,0,(6-3) £5.88,(6-3-1) £17.52,4,,635469,Pandy Iestyn,Farloe Rumble,Bamba,Jun-2021,bk,d,,C Darch,Mr C Darch,20/1,5,6,1,20,1,8 1/4,05.89,FcdTCk&BBmp1,31.46,25.2,31.46
19/05/2024,410859,Valley,14:42:00,19/05/2024,1038552,Watch live every day at www.sisracing.tv,12,Flat,False,A4,460.0,1st £110 | Others £50 Race Total £360,0,(6-3) £5.88,(6-3-1) £17.52,2,,628803,Tobergal Flash,Pestana,Rental Dispute,Oct-2021,bebd,b,Unknown,L Williams,Mrs J Barclay,11/4,6,2,1,11,4,13,05.83,"QAw,FcdTCk&BBmp1,Stb2",32.50,26.6,32.50
19/05/2024,410859,Valley,15:02:00,19/05/2024,1038553,Next meeting Tuesday 21st May 2024,13,Flat,False,D3,260.0,1st £95 | Others £50 Race Total £345,0,(3-2) £6.39,(3-2-6) £11.88,3,,637038,Gypsy Woman,Newinn Taylor,Signet Storm,Aug-2022,bk,b,22.Nv.23,L Williams,Mr M J Mayo,15/8,1,2,1,15,8,,,"ALd,Middle",16.62,29.2,16.62
